 1.200800E-03     4.606374E+03
 1.212900E-03     4.648987E+03
 1.225100E-03     4.691964E+03
 1.237400E-03     4.735398E+03
 1.249800E-03     4.779106E+03
 1.262400E-03     4.823270E+03
 1.275100E-03     4.867708E+03
 1.287900E-03     4.912602E+03
 1.300800E-03     4.957861E+03
 1.313900E-03     5.003485E+03
 1.327100E-03     5.049473E+03
 1.340400E-03     5.095827E+03
 1.353900E-03     5.142638E+03
 1.367500E-03     5.189813E+03
 1.381300E-03     5.237353E+03
 1.395100E-03     5.285349E+03
 1.409200E-03     5.333711E+03
 1.423300E-03     5.382437E+03
 1.437600E-03     5.431619E+03
 1.452100E-03     5.481167E+03
 1.466700E-03     5.531171E+03
 1.481400E-03     5.581540E+03
 1.496300E-03     5.632365E+03
 1.511300E-03     5.683555E+03
 1.526500E-03     5.735201E+03
 1.541900E-03     5.787212E+03
 1.557400E-03     5.839680E+03
 1.573000E-03     5.892512E+03
 1.588800E-03     5.945892E+03
 1.604800E-03     5.999637E+03
 1.620900E-03     6.053747E+03
 1.637200E-03     6.108405E+03
 1.653700E-03     6.163427E+03
 1.670300E-03     6.218906E+03
 1.687100E-03     6.274841E+03
 1.704000E-03     6.331141E+03
 1.721200E-03     6.387988E+03
 1.738500E-03     6.445201E+03
 1.755900E-03     6.502869E+03
 1.773600E-03     6.560994E+03
 1.791400E-03     6.619575E+03
 1.809400E-03     6.678613E+03
 1.827600E-03     6.738197E+03
 1.846000E-03     6.798147E+03
 1.864500E-03     6.858553E+03
 1.883200E-03     6.919416E+03
 1.902200E-03     6.980734E+03
 1.921300E-03     7.042509E+03
 1.940600E-03     7.104831E+03
 1.960100E-03     7.167519E+03
 1.979800E-03     7.230753E+03
 1.999700E-03     7.294444E+03
 2.019800E-03     7.358592E+03
 2.040100E-03     7.423195E+03
 2.060600E-03     7.488346E+03
 2.081300E-03     7.553953E+03
 2.102200E-03     7.620017E+03
 2.123400E-03     7.686536E+03
 2.144700E-03     7.753512E+03
 2.166300E-03     7.821036E+03
 2.188000E-03     7.889107E+03
 2.210000E-03     7.957542E+03
 2.232200E-03     8.026526E+03
 2.254700E-03     8.095965E+03
 2.277300E-03     8.165953E+03
 2.300200E-03     8.236396E+03
 2.323300E-03     8.307295E+03
 2.346700E-03     8.378743E+03
 2.370300E-03     8.450646E+03
 2.394100E-03     8.523097E+03
 2.418100E-03     8.596004E+03
 2.442400E-03     8.669458E+03
 2.467000E-03     8.743369E+03
 2.491800E-03     8.817736E+03
 2.516800E-03     8.892650E+03
 2.542100E-03     8.968021E+03
 2.567700E-03     9.043939E+03
 2.593500E-03     9.120405E+03
 2.619500E-03     9.196871E+03
 2.645900E-03     9.274431E+03
 2.672500E-03     9.352905E+03
 2.699300E-03     9.431378E+03
 2.726400E-03     9.509851E+03
 2.753800E-03     9.589236E+03
 2.781500E-03     9.669535E+03
 2.809500E-03     9.749833E+03
 2.837700E-03     9.831043E+03
 2.866200E-03     9.912254E+03
 2.895000E-03     9.994377E+03
 2.924100E-03     1.007650E+04
 2.953500E-03     1.015954E+04
 2.983200E-03     1.024257E+04
 3.013200E-03     1.032652E+04
 3.043500E-03     1.041138E+04
